grp;grp2;aphgrp;perfgrp;subj;contr;contrnum;sent;item;acc;rt;cleanRT;senttype;corr;N;PerCorr;chance
LCVA;at;none;below;54001;SOSS;1;SO;6;1;16099;.;expt;10;20;50;at
LCVA;at;none;below;54001;SOSS;1;SO;7;0;5393;5393;expt;10;20;50;at
LCVA;at;none;below;54001;SOSS;1;SO;8;0;5011;5011;expt;10;20;50;at
LCVA;at;none;below;54001;SOSS;1;SO;9;1;8519;8519;expt;10;20;50;at
LCVA;at;none;below;54001;SOSS;1;SO;10;1;12999;12999;expt;10;20;50;at
LCVA;at;none;below;54001;SOSS;1;SO;11;0;829;829;expt;10;20;50;at
LCVA;at;none;below;54001;SOSS;1;SO;12;0;7667;7667;expt;10;20;50;at
LCVA;at;none;below;54001;SOSS;1;SO;13;0;6008;6008;expt;10;20;50;at
LCVA;at;none;below;54001;SOSS;1;SO;14;0;15789;.;expt;10;20;50;at
LCVA;at;none;below;54001;SOSS;1;SO;15;1;1132;1132;expt;10;20;50;at
LCVA;at;none;below;54001;SOSS;1;SO;16;1;3980;3980;expt;10;20;50;at
LCVA;at;none;below;54001;SOSS;1;SO;17;1;2671;2671;expt;10;20;50;at
LCVA;at;none;below;54001;SOSS;1;SO;18;1;6975;6975;expt;10;20;50;at
LCVA;at;none;below;54001;SOSS;1;SO;19;0;1012;1012;expt;10;20;50;at
LCVA;at;none;below;54001;SOSS;1;SO;20;0;55733;.;expt;10;20;50;at
LCVA;at;none;below;54001;SOSS;1;SS;1;0;3176;3176;base;15;20;75;above
LCVA;at;none;below;54001;SOSS;1;SS;2;1;11537;11537;base;15;20;75;above
LCVA;at;none;below;54001;SOSS;1;SS;3;1;4780;4780;base;15;20;75;above
LCVA;at;none;below;54001;SOSS;1;SS;4;1;3948;3948;base;15;20;75;above
LCVA;at;none;below;54001;SOSS;1;SS;5;1;5337;5337;base;15;20;75;above
LCVA;at;none;below;54001;SOSS;1;SS;6;1;6458;6458;base;15;20;75;above
LCVA;at;none;below;54001;SOSS;1;SS;7;1;4619;4619;base;15;20;75;above
LCVA;at;none;below;54001;SOSS;1;SS;8;0;11405;11405;base;15;20;75;above
LCVA;at;none;below;54001;SOSS;1;SS;9;1;32455;.;base;15;20;75;above
LCVA;at;none;below;54001;SOSS;1;SS;10;0;22049;.;base;15;20;75;above
LCVA;at;none;below;54001;SOSS;1;SS;11;1;2104;2104;base;15;20;75;above
LCVA;at;none;below;54001;SOSS;1;SS;12;1;6200;6200;base;15;20;75;above
LCVA;at;none;below;54001;SOSS;1;SS;13;0;8089;8089;base;15;20;75;above
LCVA;at;none;below;54001;SOSS;1;SS;14;1;29513;.;base;15;20;75;above
LCVA;at;none;below;54001;SOSS;1;SS;15;1;4980;4980;base;15;20;75;above
LCVA;at;none;below;54001;SOSS;1;SS;16;0;7298;7298;base;15;20;75;above
LCVA;at;none;below;54001;SOSS;1;SS;17;1;1502;1502;base;15;20;75;above
LCVA;at;none;below;54001;SOSS;1;SS;18;1;11084;11084;base;15;20;75;above
LCVA;at;none;below;54001;SOSS;1;SS;19;1;18375;.;base;15;20;75;above
LCVA;at;none;below;54001;SOSS;1;SS;20;1;17841;.;base;15;20;75;above
LCVA;above;none;below;54001;SSPROSS;2;SS;1;0;3176;3176;base;15;20;75;above
LCVA;above;none;below;54001;SSPROSS;2;SS;2;1;11537;11537;base;15;20;75;above
LCVA;above;none;below;54001;SSPROSS;2;SS;3;1;4780;4780;base;15;20;75;above
LCVA;above;none;below;54001;SSPROSS;2;SS;4;1;3948;3948;base;15;20;75;above
LCVA;above;none;below;54001;SSPROSS;2;SS;5;1;5337;5337;base;15;20;75;above
LCVA;above;none;below;54001;SSPROSS;2;SS;6;1;6458;6458;base;15;20;75;above
LCVA;above;none;below;54001;SSPROSS;2;SS;7;1;4619;4619;base;15;20;75;above
LCVA;above;none;below;54001;SSPROSS;2;SS;8;0;11405;11405;base;15;20;75;above
LCVA;above;none;below;54001;SSPROSS;2;SS;9;1;32455;.;base;15;20;75;above
LCVA;above;none;below;54001;SSPROSS;2;SS;10;0;22049;.;base;15;20;75;above
LCVA;above;none;below;54001;SSPROSS;2;SS;11;1;2104;2104;base;15;20;75;above
LCVA;above;none;below;54001;SSPROSS;2;SS;12;1;6200;6200;base;15;20;75;above
LCVA;above;none;below;54001;SSPROSS;2;SS;13;0;8089;8089;base;15;20;75;above
LCVA;above;none;below;54001;SSPROSS;2;SS;14;1;29513;.;base;15;20;75;above
LCVA;above;none;below;54001;SSPROSS;2;SS;15;1;4980;4980;base;15;20;75;above
LCVA;above;none;below;54001;SSPROSS;2;SS;16;0;7298;7298;base;15;20;75;above
LCVA;above;none;below;54001;SSPROSS;2;SS;17;1;1502;1502;base;15;20;75;above
LCVA;above;none;below;54001;SSPROSS;2;SS;18;1;11084;11084;base;15;20;75;above
LCVA;above;none;below;54001;SSPROSS;2;SS;19;1;18375;.;base;15;20;75;above
LCVA;above;none;below;54001;SSPROSS;2;SS;20;1;17841;.;base;15;20;75;above
LCVA;above;none;below;54001;SSPROSS;2;SSPRO;1;1;1176;1176;expt;14;20;70;above
LCVA;above;none;below;54001;SSPROSS;2;SSPRO;2;1;19169;.;expt;14;20;70;above
LCVA;above;none;below;54001;SSPROSS;2;SSPRO;3;0;1560;1560;expt;14;20;70;above
LCVA;above;none;below;54001;SSPROSS;2;SSPRO;4;1;18654;.;expt;14;20;70;above
LCVA;above;none;below;54001;SSPROSS;2;SSPRO;5;1;5547;5547;expt;14;20;70;above
LCVA;above;none;below;54001;SSPROSS;2;SSPRO;6;1;21873;.;expt;14;20;70;above
LCVA;above;none;below;54001;SSPROSS;2;SSPRO;7;1;10201;10201;expt;14;20;70;above
LCVA;above;none;below;54001;SSPROSS;2;SSPRO;8;1;9602;9602;expt;14;20;70;above
LCVA;above;none;below;54001;SSPROSS;2;SSPRO;9;1;8761;8761;expt;14;20;70;above
LCVA;above;none;below;54001;SSPROSS;2;SSPRO;10;1;7688;7688;expt;14;20;70;above
LCVA;above;none;below;54001;SSPROSS;2;SSPRO;11;1;3326;3326;expt;14;20;70;above
LCVA;above;none;below;54001;SSPROSS;2;SSPRO;12;0;11310;11310;expt;14;20;70;above
LCVA;above;none;below;54001;SSPROSS;2;SSPRO;13;0;3329;3329;expt;14;20;70;above
LCVA;above;none;below;54001;SSPROSS;2;SSPRO;14;1;25673;.;expt;14;20;70;above
LCVA;above;none;below;54001;SSPROSS;2;SSPRO;15;1;4600;4600;expt;14;20;70;above
LCVA;above;none;below;54001;SSPROSS;2;SSPRO;16;0;2133;2133;expt;14;20;70;above
LCVA;above;none;below;54001;SSPROSS;2;SSPRO;17;0;12624;12624;expt;14;20;70;above
LCVA;above;none;below;54001;SSPROSS;2;SSPRO;18;1;11699;11699;expt;14;20;70;above
LCVA;above;none;below;54001;SSPROSS;2;SSPRO;19;0;3318;3318;expt;14;20;70;above
LCVA;above;none;below;54001;SSPROSS;2;SSPRO;20;1;44235;.;expt;14;20;70;above
LCVA;at;none;below;54001;SSREFSS;3;SS;1;0;3176;3176;base;15;20;75;above
LCVA;at;none;below;54001;SSREFSS;3;SS;2;1;11537;11537;base;15;20;75;above
LCVA;at;none;below;54001;SSREFSS;3;SS;3;1;4780;4780;base;15;20;75;above
LCVA;at;none;below;54001;SSREFSS;3;SS;4;1;3948;3948;base;15;20;75;above
LCVA;at;none;below;54001;SSREFSS;3;SS;5;1;5337;5337;base;15;20;75;above
LCVA;at;none;below;54001;SSREFSS;3;SS;6;1;6458;6458;base;15;20;75;above
LCVA;at;none;below;54001;SSREFSS;3;SS;7;1;4619;4619;base;15;20;75;above
LCVA;at;none;below;54001;SSREFSS;3;SS;8;0;11405;11405;base;15;20;75;above
LCVA;at;none;below;54001;SSREFSS;3;SS;9;1;32455;.;base;15;20;75;above
LCVA;at;none;below;54001;SSREFSS;3;SS;10;0;22049;.;base;15;20;75;above
LCVA;at;none;below;54001;SSREFSS;3;SS;11;1;2104;2104;base;15;20;75;above
LCVA;at;none;below;54001;SSREFSS;3;SS;12;1;6200;6200;base;15;20;75;above
LCVA;at;none;below;54001;SSREFSS;3;SS;13;0;8089;8089;base;15;20;75;above
LCVA;at;none;below;54001;SSREFSS;3;SS;14;1;29513;.;base;15;20;75;above
LCVA;at;none;below;54001;SSREFSS;3;SS;15;1;4980;4980;base;15;20;75;above
LCVA;at;none;below;54001;SSREFSS;3;SS;16;0;7298;7298;base;15;20;75;above
LCVA;at;none;below;54001;SSREFSS;3;SS;17;1;1502;1502;base;15;20;75;above
LCVA;at;none;below;54001;SSREFSS;3;SS;18;1;11084;11084;base;15;20;75;above
LCVA;at;none;below;54001;SSREFSS;3;SS;19;1;18375;.;base;15;20;75;above
LCVA;at;none;below;54001;SSREFSS;3;SS;20;1;17841;.;base;15;20;75;above
LCVA;at;none;below;54001;SSREFSS;3;SSREF;1;1;2940;2940;expt;12;20;60;at
LCVA;at;none;below;54001;SSREFSS;3;SSREF;2;1;7273;7273;expt;12;20;60;at
LCVA;at;none;below;54001;SSREFSS;3;SSREF;3;1;14855;14855;expt;12;20;60;at
LCVA;at;none;below;54001;SSREFSS;3;SSREF;4;1;3486;3486;expt;12;20;60;at
LCVA;at;none;below;54001;SSREFSS;3;SSREF;5;0;15300;.;expt;12;20;60;at
LCVA;at;none;below;54001;SSREFSS;3;SSREF;6;1;11811;11811;expt;12;20;60;at
LCVA;at;none;below;54001;SSREFSS;3;SSREF;7;0;5349;5349;expt;12;20;60;at
LCVA;at;none;below;54001;SSREFSS;3;SSREF;8;1;1536;1536;expt;12;20;60;at
LCVA;at;none;below;54001;SSREFSS;3;SSREF;9;1;8808;8808;expt;12;20;60;at
LCVA;at;none;below;54001;SSREFSS;3;SSREF;10;0;14572;14572;expt;12;20;60;at
LCVA;at;none;below;54001;SSREFSS;3;SSREF;11;0;7420;7420;expt;12;20;60;at
LCVA;at;none;below;54001;SSREFSS;3;SSREF;12;1;3965;3965;expt;12;20;60;at
LCVA;at;none;below;54001;SSREFSS;3;SSREF;13;1;1990;1990;expt;12;20;60;at
LCVA;at;none;below;54001;SSREFSS;3;SSREF;14;1;28812;.;expt;12;20;60;at
LCVA;at;none;below;54001;SSREFSS;3;SSREF;15;0;1346;1346;expt;12;20;60;at
LCVA;at;none;below;54001;SSREFSS;3;SSREF;16;1;19108;.;expt;12;20;60;at
LCVA;at;none;below;54001;SSREFSS;3;SSREF;17;0;1120;1120;expt;12;20;60;at
LCVA;at;none;below;54001;SSREFSS;3;SSREF;18;1;12059;12059;expt;12;20;60;at
LCVA;at;none;below;54001;SSREFSS;3;SSREF;19;0;10119;10119;expt;12;20;60;at
LCVA;at;none;below;54001;SSREFSS;3;SSREF;20;0;27864;.;expt;12;20;60;at
LCVA;above;Fluent;normal;54002;COCS;1;CO;1;1;1468;1468;expt;12;13;92,30769231;above
LCVA;above;Fluent;normal;54002;COCS;1;CO;2;1;111;111;expt;12;13;92,30769231;above
LCVA;above;Fluent;normal;54002;COCS;1;CO;3;.;1142;.;expt;12;13;92,30769231;above
LCVA;above;Fluent;normal;54002;COCS;1;CO;4;.;1139;.;expt;12;13;92,30769231;above
LCVA;above;Fluent;normal;54002;COCS;1;CO;5;.;1542;.;expt;12;13;92,30769231;above
LCVA;above;Fluent;normal;54002;COCS;1;CO;6;.;1090;.;expt;12;13;92,30769231;above
LCVA;above;Fluent;normal;54002;COCS;1;CO;7;1;306;306;expt;12;13;92,30769231;above
LCVA;above;Fluent;normal;54002;COCS;1;CO;8;1;429;429;expt;12;13;92,30769231;above
LCVA;above;Fluent;normal;54002;COCS;1;CO;9;1;1268;1268;expt;12;13;92,30769231;above
LCVA;above;Fluent;normal;54002;COCS;1;CO;10;.;1458;.;expt;12;13;92,30769231;above
LCVA;above;Fluent;normal;54002;COCS;1;CO;11;1;185;185;expt;12;13;92,30769231;above
LCVA;above;Fluent;normal;54002;COCS;1;CO;12;0;33;33;expt;12;13;92,30769231;above
LCVA;above;Fluent;normal;54002;COCS;1;CO;13;.;639;.;expt;12;13;92,30769231;above
LCVA;above;Fluent;normal;54002;COCS;1;CO;14;1;149;149;expt;12;13;92,30769231;above
LCVA;above;Fluent;normal;54002;COCS;1;CO;15;1;811;811;expt;12;13;92,30769231;above
LCVA;above;Fluent;normal;54002;COCS;1;CO;16;1;1126;1126;expt;12;13;92,30769231;above
LCVA;above;Fluent;normal;54002;COCS;1;CO;17;.;806;.;expt;12;13;92,30769231;above
LCVA;above;Fluent;normal;54002;COCS;1;CO;18;1;767;767;expt;12;13;92,30769231;above
LCVA;above;Fluent;normal;54002;COCS;1;CO;19;1;1563;1563;expt;12;13;92,30769231;above
LCVA;above;Fluent;normal;54002;COCS;1;CO;20;1;357;357;expt;12;13;92,30769231;above
LCVA;above;Fluent;normal;54002;COCS;1;CS;1;1;507;507;base;14;15;93,33333333;above
LCVA;above;Fluent;normal;54002;COCS;1;CS;2;1;123;123;base;14;15;93,33333333;above
LCVA;above;Fluent;normal;54002;COCS;1;CS;3;1;284;284;base;14;15;93,33333333;above
LCVA;above;Fluent;normal;54002;COCS;1;CS;4;1;124;124;base;14;15;93,33333333;above
LCVA;above;Fluent;normal;54002;COCS;1;CS;5;1;321;321;base;14;15;93,33333333;above
LCVA;above;Fluent;normal;54002;COCS;1;CS;6;0;681;681;base;14;15;93,33333333;above
LCVA;above;Fluent;normal;54002;COCS;1;CS;7;1;199;199;base;14;15;93,33333333;above
LCVA;above;Fluent;normal;54002;COCS;1;CS;8;1;338;338;base;14;15;93,33333333;above
LCVA;above;Fluent;normal;54002;COCS;1;CS;9;1;155;155;base;14;15;93,33333333;above
LCVA;above;Fluent;normal;54002;COCS;1;CS;10;.;1453;.;base;14;15;93,33333333;above
LCVA;above;Fluent;normal;54002;COCS;1;CS;11;.;1135;.;base;14;15;93,33333333;above
LCVA;above;Fluent;normal;54002;COCS;1;CS;12;1;2595;2595;base;14;15;93,33333333;above
LCVA;above;Fluent;normal;54002;COCS;1;CS;13;.;1176;.;base;14;15;93,33333333;above
LCVA;above;Fluent;normal;54002;COCS;1;CS;14;1;43;43;base;14;15;93,33333333;above
LCVA;above;Fluent;normal;54002;COCS;1;CS;15;1;312;312;base;14;15;93,33333333;above
LCVA;above;Fluent;normal;54002;COCS;1;CS;16;1;1797;1797;base;14;15;93,33333333;above
LCVA;above;Fluent;normal;54002;COCS;1;CS;17;.;875;.;base;14;15;93,33333333;above
LCVA;above;Fluent;normal;54002;COCS;1;CS;18;1;437;437;base;14;15;93,33333333;above
LCVA;above;Fluent;normal;54002;COCS;1;CS;19;1;1043;1043;base;14;15;93,33333333;above
LCVA;above;Fluent;normal;54002;COCS;1;CS;20;.;1185;.;base;14;15;93,33333333;above
LCVA;above;Fluent;normal;54002;PRO3NP;1;3NP;1;0;1984;1984;base;15;17;88,23529412;above
LCVA;above;Fluent;normal;54002;PRO3NP;1;3NP;2;1;76;76;base;15;17;88,23529412;above
LCVA;above;Fluent;normal;54002;PRO3NP;1;3NP;3;1;119;119;base;15;17;88,23529412;above
LCVA;above;Fluent;normal;54002;PRO3NP;1;3NP;4;1;38;38;base;15;17;88,23529412;above
LCVA;above;Fluent;normal;54002;PRO3NP;1;3NP;5;1;191;191;base;15;17;88,23529412;above
LCVA;above;Fluent;normal;54002;PRO3NP;1;3NP;6;1;1580;1580;base;15;17;88,23529412;above
LCVA;above;Fluent;normal;54002;PRO3NP;1;3NP;7;.;1324;.;base;15;17;88,23529412;above
LCVA;above;Fluent;normal;54002;PRO3NP;1;3NP;8;1;1270;1270;base;15;17;88,23529412;above
LCVA;above;Fluent;normal;54002;PRO3NP;1;3NP;9;1;1147;1147;base;15;17;88,23529412;above
LCVA;above;Fluent;normal;54002;PRO3NP;1;3NP;10;.;2524;.;base;15;17;88,23529412;above
LCVA;above;Fluent;normal;54002;PRO3NP;1;3NP;11;1;166;166;base;15;17;88,23529412;above
LCVA;above;Fluent;normal;54002;PRO3NP;1;3NP;12;1;198;198;base;15;17;88,23529412;above
LCVA;above;Fluent;normal;54002;PRO3NP;1;3NP;13;1;173;173;base;15;17;88,23529412;above
LCVA;above;Fluent;normal;54002;PRO3NP;1;3NP;14;.;855;.;base;15;17;88,23529412;above
LCVA;above;Fluent;normal;54002;PRO3NP;1;3NP;15;1;328;328;base;15;17;88,23529412;above
LCVA;above;Fluent;normal;54002;PRO3NP;1;3NP;16;1;811;811;base;15;17;88,23529412;above
LCVA;above;Fluent;normal;54002;PRO3NP;1;3NP;17;0;690;690;base;15;17;88,23529412;above
LCVA;above;Fluent;normal;54002;PRO3NP;1;3NP;18;1;302;302;base;15;17;88,23529412;above
LCVA;above;Fluent;normal;54002;PRO3NP;1;3NP;19;1;125;125;base;15;17;88,23529412;above
LCVA;above;Fluent;normal;54002;PRO3NP;1;3NP;20;1;555;555;base;15;17;88,23529412;above
LCVA;above;Fluent;normal;54002;PRO3NP;1;PRO;1;1;276;276;expt;16;16;100;above
LCVA;above;Fluent;normal;54002;PRO3NP;1;PRO;2;.;1660;.;expt;16;16;100;above
LCVA;above;Fluent;normal;54002;PRO3NP;1;PRO;3;.;2722;.;expt;16;16;100;above
LCVA;above;Fluent;normal;54002;PRO3NP;1;PRO;4;1;17;17;expt;16;16;100;above
LCVA;above;Fluent;normal;54002;PRO3NP;1;PRO;5;1;43;43;expt;16;16;100;above
LCVA;above;Fluent;normal;54002;PRO3NP;1;PRO;6;1;3268;3023,525285;expt;16;16;100;above
LCVA;above;Fluent;normal;54002;PRO3NP;1;PRO;7;1;215;215;expt;16;16;100;above
LCVA;above;Fluent;normal;54002;PRO3NP;1;PRO;8;1;88;88;expt;16;16;100;above
LCVA;above;Fluent;normal;54002;PRO3NP;1;PRO;9;1;230;230;expt;16;16;100;above
LCVA;above;Fluent;normal;54002;PRO3NP;1;PRO;10;1;267;267;expt;16;16;100;above
LCVA;above;Fluent;normal;54002;PRO3NP;1;PRO;11;1;210;210;expt;16;16;100;above
LCVA;above;Fluent;normal;54002;PRO3NP;1;PRO;12;1;216;216;expt;16;16;100;above
LCVA;above;Fluent;normal;54002;PRO3NP;1;PRO;13;1;258;258;expt;16;16;100;above
LCVA;above;Fluent;normal;54002;PRO3NP;1;PRO;14;.;2185;.;expt;16;16;100;above
LCVA;above;Fluent;normal;54002;PRO3NP;1;PRO;15;1;58;58;expt;16;16;100;above
LCVA;above;Fluent;normal;54002;PRO3NP;1;PRO;16;1;1150;1150;expt;16;16;100;above
LCVA;above;Fluent;normal;54002;PRO3NP;1;PRO;17;1;161;161;expt;16;16;100;above
LCVA;above;Fluent;normal;54002;PRO3NP;1;PRO;18;1;67;67;expt;16;16;100;above
LCVA;above;Fluent;normal;54002;PRO3NP;1;PRO;19;1;1470;1470;expt;16;16;100;above
LCVA;above;Fluent;normal;54002;PRO3NP;1;PRO;20;.;1189;.;expt;16;16;100;above
LCVA;above;Fluent;normal;54002;PvA;1;A;1;0;409;409;base;16;18;88,88888889;above
LCVA;above;Fluent;normal;54002;PvA;1;A;2;0;506;506;base;16;18;88,88888889;above
LCVA;above;Fluent;normal;54002;PvA;1;A;3;1;417;417;base;16;18;88,88888889;above
LCVA;above;Fluent;normal;54002;PvA;1;A;4;1;235;235;base;16;18;88,88888889;above
LCVA;above;Fluent;normal;54002;PvA;1;A;5;1;1438;1438;base;16;18;88,88888889;above
LCVA;above;Fluent;normal;54002;PvA;1;A;6;.;1389;.;base;16;18;88,88888889;above
LCVA;above;Fluent;normal;54002;PvA;1;A;7;1;657;657;base;16;18;88,88888889;above
LCVA;above;Fluent;normal;54002;PvA;1;A;8;.;761;.;base;16;18;88,88888889;above
LCVA;above;Fluent;normal;54002;PvA;1;A;9;1;160;160;base;16;18;88,88888889;above
LCVA;above;Fluent;normal;54002;PvA;1;A;10;1;791;791;base;16;18;88,88888889;above
LCVA;above;Fluent;normal;54002;PvA;1;A;11;1;1121;1121;base;16;18;88,88888889;above
LCVA;above;Fluent;normal;54002;PvA;1;A;12;1;255;255;base;16;18;88,88888889;above
LCVA;above;Fluent;normal;54002;PvA;1;A;13;1;484;484;base;16;18;88,88888889;above
LCVA;above;Fluent;normal;54002;PvA;1;A;14;1;1107;1107;base;16;18;88,88888889;above
LCVA;above;Fluent;normal;54002;PvA;1;A;15;1;43;43;base;16;18;88,88888889;above
LCVA;above;Fluent;normal;54002;PvA;1;A;16;1;1379;1379;base;16;18;88,88888889;above
LCVA;above;Fluent;normal;54002;PvA;1;A;17;1;439;439;base;16;18;88,88888889;above
LCVA;above;Fluent;normal;54002;PvA;1;A;18;1;1562;1562;base;16;18;88,88888889;above
LCVA;above;Fluent;normal;54002;PvA;1;A;19;1;225;225;base;16;18;88,88888889;above
LCVA;above;Fluent;normal;54002;PvA;1;A;20;1;385;385;base;16;18;88,88888889;above
LCVA;above;Fluent;normal;54002;PvA;1;P;1;1;396;396;expt;17;18;94,44444444;above
LCVA;above;Fluent;normal;54002;PvA;1;P;2;0;3814;3814;expt;17;18;94,44444444;above
LCVA;above;Fluent;normal;54002;PvA;1;P;3;1;990;990;expt;17;18;94,44444444;above
LCVA;above;Fluent;normal;54002;PvA;1;P;4;1;661;661;expt;17;18;94,44444444;above
LCVA;above;Fluent;normal;54002;PvA;1;P;5;1;2413;2413;expt;17;18;94,44444444;above
LCVA;above;Fluent;normal;54002;PvA;1;P;6;1;574;574;expt;17;18;94,44444444;above
LCVA;above;Fluent;normal;54002;PvA;1;P;7;1;968;968;expt;17;18;94,44444444;above
LCVA;above;Fluent;normal;54002;PvA;1;P;8;.;1169;.;expt;17;18;94,44444444;above
LCVA;above;Fluent;normal;54002;PvA;1;P;9;1;2977;2977;expt;17;18;94,44444444;above
LCVA;above;Fluent;normal;54002;PvA;1;P;10;1;252;252;expt;17;18;94,44444444;above
LCVA;above;Fluent;normal;54002;PvA;1;P;11;1;335;335;expt;17;18;94,44444444;above
LCVA;above;Fluent;normal;54002;PvA;1;P;12;.;1543;.;expt;17;18;94,44444444;above
LCVA;above;Fluent;normal;54002;PvA;1;P;13;1;1412;1412;expt;17;18;94,44444444;above
LCVA;above;Fluent;normal;54002;PvA;1;P;14;1;827;827;expt;17;18;94,44444444;above
LCVA;above;Fluent;normal;54002;PvA;1;P;15;1;1179;1179;expt;17;18;94,44444444;above
LCVA;above;Fluent;normal;54002;PvA;1;P;16;1;2937;2937;expt;17;18;94,44444444;above
LCVA;above;Fluent;normal;54002;PvA;1;P;17;1;228;228;expt;17;18;94,44444444;above
LCVA;above;Fluent;normal;54002;PvA;1;P;18;1;1127;1127;expt;17;18;94,44444444;above
LCVA;above;Fluent;normal;54002;PvA;1;P;19;1;293;293;expt;17;18;94,44444444;above
LCVA;above;Fluent;normal;54002;PvA;1;P;20;1;263;263;expt;17;18;94,44444444;above
LCVA;above;Fluent;normal;54002;REF3NP;2;3NP;1;0;1984;1984;base;15;17;88,23529412;above
LCVA;above;Fluent;normal;54002;REF3NP;2;3NP;2;1;76;76;base;15;17;88,23529412;above
LCVA;above;Fluent;normal;54002;REF3NP;2;3NP;3;1;119;119;base;15;17;88,23529412;above
LCVA;above;Fluent;normal;54002;REF3NP;2;3NP;4;1;38;38;base;15;17;88,23529412;above
LCVA;above;Fluent;normal;54002;REF3NP;2;3NP;5;1;191;191;base;15;17;88,23529412;above
LCVA;above;Fluent;normal;54002;REF3NP;2;3NP;6;1;1580;1580;base;15;17;88,23529412;above
LCVA;above;Fluent;normal;54002;REF3NP;2;3NP;7;.;1324;.;base;15;17;88,23529412;above
LCVA;above;Fluent;normal;54002;REF3NP;2;3NP;8;1;1270;1270;base;15;17;88,23529412;above
LCVA;above;Fluent;normal;54002;REF3NP;2;3NP;9;1;1147;1147;base;15;17;88,23529412;above
LCVA;above;Fluent;normal;54002;REF3NP;2;3NP;10;.;2524;.;base;15;17;88,23529412;above
LCVA;above;Fluent;normal;54002;REF3NP;2;3NP;11;1;166;166;base;15;17;88,23529412;above
LCVA;above;Fluent;normal;54002;REF3NP;2;3NP;12;1;198;198;base;15;17;88,23529412;above
LCVA;above;Fluent;normal;54002;REF3NP;2;3NP;13;1;173;173;base;15;17;88,23529412;above
LCVA;above;Fluent;normal;54002;REF3NP;2;3NP;14;.;855;.;base;15;17;88,23529412;above
LCVA;above;Fluent;normal;54002;REF3NP;2;3NP;15;1;328;328;base;15;17;88,23529412;above
LCVA;above;Fluent;normal;54002;REF3NP;2;3NP;16;1;811;811;base;15;17;88,23529412;above
LCVA;above;Fluent;normal;54002;REF3NP;2;3NP;17;0;690;690;base;15;17;88,23529412;above
LCVA;above;Fluent;normal;54002;REF3NP;2;3NP;18;1;302;302;base;15;17;88,23529412;above
LCVA;above;Fluent;normal;54002;REF3NP;2;3NP;19;1;125;125;base;15;17;88,23529412;above
LCVA;above;Fluent;normal;54002;REF3NP;2;3NP;20;1;555;555;base;15;17;88,23529412;above
LCVA;above;Fluent;normal;54002;REF3NP;2;REF;1;1;548;548;expt;15;15;100;above
LCVA;above;Fluent;normal;54002;REF3NP;2;REF;2;1;914;914;expt;15;15;100;above
LCVA;above;Fluent;normal;54002;REF3NP;2;REF;3;1;560;560;expt;15;15;100;above
LCVA;above;Fluent;normal;54002;REF3NP;2;REF;4;1;378;378;expt;15;15;100;above
LCVA;above;Fluent;normal;54002;REF3NP;2;REF;5;1;539;539;expt;15;15;100;above
LCVA;above;Fluent;normal;54002;REF3NP;2;REF;6;.;574;.;expt;15;15;100;above
LCVA;above;Fluent;normal;54002;REF3NP;2;REF;7;1;194;194;expt;15;15;100;above
LCVA;above;Fluent;normal;54002;REF3NP;2;REF;8;1;399;399;expt;15;15;100;above
LCVA;above;Fluent;normal;54002;REF3NP;2;REF;9;.;1732;.;expt;15;15;100;above
LCVA;above;Fluent;normal;54002;REF3NP;2;REF;10;1;24;24;expt;15;15;100;above
LCVA;above;Fluent;normal;54002;REF3NP;2;REF;11;1;440;440;expt;15;15;100;above
LCVA;above;Fluent;normal;54002;REF3NP;2;REF;12;1;115;115;expt;15;15;100;above
LCVA;above;Fluent;normal;54002;REF3NP;2;REF;13;1;569;569;expt;15;15;100;above
LCVA;above;Fluent;normal;54002;REF3NP;2;REF;14;1;629;629;expt;15;15;100;above
LCVA;above;Fluent;normal;54002;REF3NP;2;REF;15;.;1459;.;expt;15;15;100;above
LCVA;above;Fluent;normal;54002;REF3NP;2;REF;16;1;154;154;expt;15;15;100;above
LCVA;above;Fluent;normal;54002;REF3NP;2;REF;17;1;736;736;expt;15;15;100;above
LCVA;above;Fluent;normal;54002;REF3NP;2;REF;18;1;95;95;expt;15;15;100;above
LCVA;above;Fluent;normal;54002;REF3NP;2;REF;19;.;992;.;expt;15;15;100;above
LCVA;above;Fluent;normal;54002;REF3NP;2;REF;20;.;1013;.;expt;15;15;100;above
LCVA;above;Fluent;normal;54002;SOPROSO;2;SO;1;1;573;573;base;15;19;78,94736842;above
LCVA;above;Fluent;normal;54002;SOPROSO;2;SO;2;1;284;284;base;15;19;78,94736842;above
LCVA;above;Fluent;normal;54002;SOPROSO;2;SO;3;1;1114;1114;base;15;19;78,94736842;above
LCVA;above;Fluent;normal;54002;SOPROSO;2;SO;4;0;669;669;base;15;19;78,94736842;above
LCVA;above;Fluent;normal;54002;SOPROSO;2;SO;5;0;362;362;base;15;19;78,94736842;above
LCVA;above;Fluent;normal;54002;SOPROSO;2;SO;6;1;206;206;base;15;19;78,94736842;above
LCVA;above;Fluent;normal;54002;SOPROSO;2;SO;7;0;801;801;base;15;19;78,94736842;above
LCVA;above;Fluent;normal;54002;SOPROSO;2;SO;8;1;207;207;base;15;19;78,94736842;above
LCVA;above;Fluent;normal;54002;SOPROSO;2;SO;9;1;246;246;base;15;19;78,94736842;above
