"grp" "aphgrp" "subj" "contr" "sent" "item" "seg" "acc" "rt" "senttype"
"4149" "EC" "EC" 24002 "SOSS" "SO" 17 "a" 1 443 "expt"
"4150" "EC" "EC" 24002 "SOSS" "SO" 17 "b" 1 325 "expt"
"4151" "EC" "EC" 24002 "SOSS" "SO" 17 "c" 1 225 "expt"
"4152" "EC" "EC" 24002 "SOSS" "SO" 17 "d" 1 273 "expt"
"4153" "EC" "EC" 24002 "SOSS" "SO" 17 "e" 1 289 "expt"
"4154" "EC" "EC" 24002 "SOSS" "SO" 17 "f" 1 NA "expt"
"4155" "EC" "EC" 24002 "SOSS" "SO" 18 "a" 1 663 "expt"
"4156" "EC" "EC" 24002 "SOSS" "SO" 18 "b" 1 267 "expt"
"4157" "EC" "EC" 24002 "SOSS" "SO" 18 "c" 1 53 "expt"
"4158" "EC" "EC" 24002 "SOSS" "SO" 18 "d" 1 174 "expt"
"4159" "EC" "EC" 24002 "SOSS" "SO" 18 "e" 1 147 "expt"
"4160" "EC" "EC" 24002 "SOSS" "SO" 18 "f" 1 NA "expt"
"4161" "EC" "EC" 24002 "SOSS" "SO" 19 "a" 1 829 "expt"
"4162" "EC" "EC" 24002 "SOSS" "SO" 19 "b" 1 254 "expt"
"4163" "EC" "EC" 24002 "SOSS" "SO" 19 "c" 1 93 "expt"
"4164" "EC" "EC" 24002 "SOSS" "SO" 19 "d" 1 182 "expt"
"4165" "EC" "EC" 24002 "SOSS" "SO" 19 "e" 1 266 "expt"
"4166" "EC" "EC" 24002 "SOSS" "SO" 19 "f" 1 NA "expt"
"4167" "EC" "EC" 24002 "SOSS" "SO" 20 "a" 1 477 "expt"
"4168" "EC" "EC" 24002 "SOSS" "SO" 20 "b" 1 310 "expt"
"4169" "EC" "EC" 24002 "SOSS" "SO" 20 "c" 1 188 "expt"
"4170" "EC" "EC" 24002 "SOSS" "SO" 20 "d" 1 146 "expt"
"4171" "EC" "EC" 24002 "SOSS" "SO" 20 "e" 1 244 "expt"
"4172" "EC" "EC" 24002 "SOSS" "SO" 20 "f" 1 NA "expt"
"4173" "EC" "EC" 24002 "SOSS" "SS" 1 "a" 1 799 "base"
"4174" "EC" "EC" 24002 "SOSS" "SS" 1 "b" 1 298 "base"
"4175" "EC" "EC" 24002 "SOSS" "SS" 1 "c" 1 311 "base"
"4176" "EC" "EC" 24002 "SOSS" "SS" 1 "d" 1 731 "base"
"4177" "EC" "EC" 24002 "SOSS" "SS" 1 "e" 1 229 "base"
"4178" "EC" "EC" 24002 "SOSS" "SS" 1 "f" 1 NA "base"
"4179" "EC" "EC" 24002 "SOSS" "SS" 2 "a" 1 719 "base"
"4180" "EC" "EC" 24002 "SOSS" "SS" 2 "b" 1 288 "base"
"4181" "EC" "EC" 24002 "SOSS" "SS" 2 "c" 1 146 "base"
"4182" "EC" "EC" 24002 "SOSS" "SS" 2 "d" 1 55 "base"
"4183" "EC" "EC" 24002 "SOSS" "SS" 2 "e" 1 220 "base"
"4184" "EC" "EC" 24002 "SOSS" "SS" 2 "f" 1 NA "base"
"4185" "EC" "EC" 24002 "SOSS" "SS" 3 "a" 1 71 "base"
"4186" "EC" "EC" 24002 "SOSS" "SS" 3 "b" 1 267 "base"
"4187" "EC" "EC" 24002 "SOSS" "SS" 3 "c" 1 339 "base"
"4188" "EC" "EC" 24002 "SOSS" "SS" 3 "d" 1 85 "base"
"4189" "EC" "EC" 24002 "SOSS" "SS" 3 "e" 1 271 "base"
"4190" "EC" "EC" 24002 "SOSS" "SS" 3 "f" 1 NA "base"
"4191" "EC" "EC" 24002 "SOSS" "SS" 4 "a" 1 536 "base"
"4192" "EC" "EC" 24002 "SOSS" "SS" 4 "b" 1 198 "base"
"4193" "EC" "EC" 24002 "SOSS" "SS" 4 "c" 1 298 "base"
"4194" "EC" "EC" 24002 "SOSS" "SS" 4 "d" 1 29 "base"
"4195" "EC" "EC" 24002 "SOSS" "SS" 4 "e" 1 123 "base"
"4196" "EC" "EC" 24002 "SOSS" "SS" 4 "f" 1 NA "base"
"4197" "EC" "EC" 24002 "SOSS" "SS" 5 "a" 1 367 "base"
"4198" "EC" "EC" 24002 "SOSS" "SS" 5 "b" 1 277 "base"
"4199" "EC" "EC" 24002 "SOSS" "SS" 5 "c" 1 307 "base"
"4200" "EC" "EC" 24002 "SOSS" "SS" 5 "d" 1 151 "base"
"4201" "EC" "EC" 24002 "SOSS" "SS" 5 "e" 1 224 "base"
"4202" "EC" "EC" 24002 "SOSS" "SS" 5 "f" 1 NA "base"
"4203" "EC" "EC" 24002 "SOSS" "SS" 6 "a" 1 112 "base"
"4204" "EC" "EC" 24002 "SOSS" "SS" 6 "b" 1 303 "base"
"4205" "EC" "EC" 24002 "SOSS" "SS" 6 "c" 1 115 "base"
"4206" "EC" "EC" 24002 "SOSS" "SS" 6 "d" 1 40 "base"
"4207" "EC" "EC" 24002 "SOSS" "SS" 6 "e" 1 74 "base"
"4208" "EC" "EC" 24002 "SOSS" "SS" 6 "f" 1 NA "base"
"4209" "EC" "EC" 24002 "SOSS" "SS" 7 "a" 1 331 "base"
"4210" "EC" "EC" 24002 "SOSS" "SS" 7 "b" 1 357 "base"
"4211" "EC" "EC" 24002 "SOSS" "SS" 7 "c" 1 213 "base"
"4212" "EC" "EC" 24002 "SOSS" "SS" 7 "d" 1 91 "base"
"4213" "EC" "EC" 24002 "SOSS" "SS" 7 "e" 1 238 "base"
"4214" "EC" "EC" 24002 "SOSS" "SS" 7 "f" 1 NA "base"
"4215" "EC" "EC" 24002 "SOSS" "SS" 8 "a" 1 387 "base"
"4216" "EC" "EC" 24002 "SOSS" "SS" 8 "b" 1 342 "base"
"4217" "EC" "EC" 24002 "SOSS" "SS" 8 "c" 1 82 "base"
"4218" "EC" "EC" 24002 "SOSS" "SS" 8 "d" 1 80 "base"
"4219" "EC" "EC" 24002 "SOSS" "SS" 8 "e" 1 172 "base"
"4220" "EC" "EC" 24002 "SOSS" "SS" 8 "f" 1 NA "base"
"4221" "EC" "EC" 24002 "SOSS" "SS" 9 "a" 1 699 "base"
"4222" "EC" "EC" 24002 "SOSS" "SS" 9 "b" 1 391 "base"
"4223" "EC" "EC" 24002 "SOSS" "SS" 9 "c" 1 217 "base"
"4224" "EC" "EC" 24002 "SOSS" "SS" 9 "d" 1 144 "base"
"4225" "EC" "EC" 24002 "SOSS" "SS" 9 "e" 1 153 "base"
"4226" "EC" "EC" 24002 "SOSS" "SS" 9 "f" 1 NA "base"
"4227" "EC" "EC" 24002 "SOSS" "SS" 10 "a" 1 232 "base"
"4228" "EC" "EC" 24002 "SOSS" "SS" 10 "b" 1 388 "base"
"4229" "EC" "EC" 24002 "SOSS" "SS" 10 "c" 1 155 "base"
"4230" "EC" "EC" 24002 "SOSS" "SS" 10 "d" 1 60 "base"
"4231" "EC" "EC" 24002 "SOSS" "SS" 10 "e" 1 211 "base"
"4232" "EC" "EC" 24002 "SOSS" "SS" 10 "f" 1 NA "base"
"4233" "EC" "EC" 24002 "SOSS" "SS" 11 "a" 1 430 "base"
"4234" "EC" "EC" 24002 "SOSS" "SS" 11 "b" 1 390 "base"
"4235" "EC" "EC" 24002 "SOSS" "SS" 11 "c" 1 5 "base"
"4236" "EC" "EC" 24002 "SOSS" "SS" 11 "d" 1 81 "base"
"4237" "EC" "EC" 24002 "SOSS" "SS" 11 "e" 1 72 "base"
"4238" "EC" "EC" 24002 "SOSS" "SS" 11 "f" 1 NA "base"
"4239" "EC" "EC" 24002 "SOSS" "SS" 12 "a" 1 293 "base"
"4240" "EC" "EC" 24002 "SOSS" "SS" 12 "b" 1 304 "base"
"4241" "EC" "EC" 24002 "SOSS" "SS" 12 "c" 1 93 "base"
"4242" "EC" "EC" 24002 "SOSS" "SS" 12 "d" 1 120 "base"
"4243" "EC" "EC" 24002 "SOSS" "SS" 12 "e" 1 122 "base"
"4244" "EC" "EC" 24002 "SOSS" "SS" 12 "f" 1 NA "base"
"4245" "EC" "EC" 24002 "SOSS" "SS" 13 "a" 1 277 "base"
"4246" "EC" "EC" 24002 "SOSS" "SS" 13 "b" 1 309 "base"
"4247" "EC" "EC" 24002 "SOSS" "SS" 13 "c" 1 217 "base"
"4248" "EC" "EC" 24002 "SOSS" "SS" 13 "d" 1 643 "base"
"4249" "EC" "EC" 24002 "SOSS" "SS" 13 "e" 1 69 "base"
"4250" "EC" "EC" 24002 "SOSS" "SS" 13 "f" 1 NA "base"
"4251" "EC" "EC" 24002 "SOSS" "SS" 14 "a" 1 347 "base"
"4252" "EC" "EC" 24002 "SOSS" "SS" 14 "b" 1 178 "base"
"4253" "EC" "EC" 24002 "SOSS" "SS" 14 "c" 1 231 "base"
"4254" "EC" "EC" 24002 "SOSS" "SS" 14 "d" 1 28 "base"
"4255" "EC" "EC" 24002 "SOSS" "SS" 14 "e" 1 37 "base"
"4256" "EC" "EC" 24002 "SOSS" "SS" 14 "f" 1 NA "base"
"4257" "EC" "EC" 24002 "SOSS" "SS" 15 "a" 0 673 "base"
"4258" "EC" "EC" 24002 "SOSS" "SS" 15 "b" 0 335 "base"
"4259" "EC" "EC" 24002 "SOSS" "SS" 15 "c" 0 18 "base"
"4260" "EC" "EC" 24002 "SOSS" "SS" 15 "d" 0 11 "base"
"4261" "EC" "EC" 24002 "SOSS" "SS" 15 "e" 0 212 "base"
"4262" "EC" "EC" 24002 "SOSS" "SS" 15 "f" 0 NA "base"
"4263" "EC" "EC" 24002 "SOSS" "SS" 16 "a" 1 314 "base"
"4264" "EC" "EC" 24002 "SOSS" "SS" 16 "b" 1 276 "base"
"4265" "EC" "EC" 24002 "SOSS" "SS" 16 "c" 1 106 "base"
"4266" "EC" "EC" 24002 "SOSS" "SS" 16 "d" 1 57 "base"
"4267" "EC" "EC" 24002 "SOSS" "SS" 16 "e" 1 200 "base"
"4268" "EC" "EC" 24002 "SOSS" "SS" 16 "f" 1 NA "base"
"4269" "EC" "EC" 24002 "SOSS" "SS" 17 "a" 1 619 "base"
"4270" "EC" "EC" 24002 "SOSS" "SS" 17 "b" 1 435 "base"
"4271" "EC" "EC" 24002 "SOSS" "SS" 17 "c" 1 233 "base"
"4272" "EC" "EC" 24002 "SOSS" "SS" 17 "d" 1 193 "base"
"4273" "EC" "EC" 24002 "SOSS" "SS" 17 "e" 1 141 "base"
"4274" "EC" "EC" 24002 "SOSS" "SS" 17 "f" 1 NA "base"
"4275" "EC" "EC" 24002 "SOSS" "SS" 18 "a" 1 88 "base"
"4276" "EC" "EC" 24002 "SOSS" "SS" 18 "b" 1 239 "base"
"4277" "EC" "EC" 24002 "SOSS" "SS" 18 "c" 1 154 "base"
"4278" "EC" "EC" 24002 "SOSS" "SS" 18 "d" 1 108 "base"
"4279" "EC" "EC" 24002 "SOSS" "SS" 18 "e" 1 261 "base"
"4280" "EC" "EC" 24002 "SOSS" "SS" 18 "f" 1 861 "base"
"4281" "EC" "EC" 24002 "SOSS" "SS" 19 "a" 1 471 "base"
"4282" "EC" "EC" 24002 "SOSS" "SS" 19 "b" 1 390 "base"
"4283" "EC" "EC" 24002 "SOSS" "SS" 19 "c" 1 103 "base"
"4284" "EC" "EC" 24002 "SOSS" "SS" 19 "d" 1 117 "base"
"4285" "EC" "EC" 24002 "SOSS" "SS" 19 "e" 1 174 "base"
"4286" "EC" "EC" 24002 "SOSS" "SS" 19 "f" 1 NA "base"
"4287" "EC" "EC" 24002 "SOSS" "SS" 20 "a" 1 411 "base"
"4288" "EC" "EC" 24002 "SOSS" "SS" 20 "b" 1 284 "base"
"4289" "EC" "EC" 24002 "SOSS" "SS" 20 "c" 1 159 "base"
"4290" "EC" "EC" 24002 "SOSS" "SS" 20 "d" 1 146 "base"
"4291" "EC" "EC" 24002 "SOSS" "SS" 20 "e" 1 303 "base"
"4292" "EC" "EC" 24002 "SOSS" "SS" 20 "f" 1 NA "base"
"6425" "EC" "EC" 24003 "SOSS" "SO" 1 "a" 1 589 "expt"
"6426" "EC" "EC" 24003 "SOSS" "SO" 1 "b" 1 519 "expt"
"6427" "EC" "EC" 24003 "SOSS" "SO" 1 "c" 1 341 "expt"
"6428" "EC" "EC" 24003 "SOSS" "SO" 1 "d" 1 728 "expt"
"6429" "EC" "EC" 24003 "SOSS" "SO" 1 "e" 1 535 "expt"
"6430" "EC" "EC" 24003 "SOSS" "SO" 1 "f" 1 0 "expt"
"6431" "EC" "EC" 24003 "SOSS" "SO" 2 "a" 1 561 "expt"
"6432" "EC" "EC" 24003 "SOSS" "SO" 2 "b" 1 398 "expt"
"6433" "EC" "EC" 24003 "SOSS" "SO" 2 "c" 1 329 "expt"
"6434" "EC" "EC" 24003 "SOSS" "SO" 2 "d" 1 729 "expt"
"6435" "EC" "EC" 24003 "SOSS" "SO" 2 "e" 1 482 "expt"
"6436" "EC" "EC" 24003 "SOSS" "SO" 2 "f" 1 0 "expt"
"6437" "EC" "EC" 24003 "SOSS" "SO" 3 "a" 1 483 "expt"
"6438" "EC" "EC" 24003 "SOSS" "SO" 3 "b" 1 853 "expt"
"6439" "EC" "EC" 24003 "SOSS" "SO" 3 "c" 1 613 "expt"
"6440" "EC" "EC" 24003 "SOSS" "SO" 3 "d" 1 842 "expt"
"6441" "EC" "EC" 24003 "SOSS" "SO" 3 "e" 1 519 "expt"
"6442" "EC" "EC" 24003 "SOSS" "SO" 3 "f" 1 0 "expt"
"6443" "EC" "EC" 24003 "SOSS" "SO" 4 "a" 0 348 "expt"
"6444" "EC" "EC" 24003 "SOSS" "SO" 4 "b" 0 424 "expt"
"6445" "EC" "EC" 24003 "SOSS" "SO" 4 "c" 0 304 "expt"
"6446" "EC" "EC" 24003 "SOSS" "SO" 4 "d" 0 508 "expt"
"6447" "EC" "EC" 24003 "SOSS" "SO" 4 "e" 0 235 "expt"
"6448" "EC" "EC" 24003 "SOSS" "SO" 4 "f" 0 0 "expt"
"6449" "EC" "EC" 24003 "SOSS" "SO" 5 "a" 1 968 "expt"
"6450" "EC" "EC" 24003 "SOSS" "SO" 5 "b" 1 1224 "expt"
"6451" "EC" "EC" 24003 "SOSS" "SO" 5 "c" 1 919 "expt"
"6452" "EC" "EC" 24003 "SOSS" "SO" 5 "d" 1 463 "expt"
"6453" "EC" "EC" 24003 "SOSS" "SO" 5 "e" 1 863 "expt"
"6454" "EC" "EC" 24003 "SOSS" "SO" 5 "f" 1 0 "expt"
"6455" "EC" "EC" 24003 "SOSS" "SO" 6 "c" 0 1069 "expt"
"6456" "EC" "EC" 24003 "SOSS" "SO" 6 "d" 0 415 "expt"
"6457" "EC" "EC" 24003 "SOSS" "SO" 6 "e" 0 543 "expt"
"6458" "EC" "EC" 24003 "SOSS" "SO" 6 "f" 0 0 "expt"
"6459" "EC" "EC" 24003 "SOSS" "SO" 7 "a" 0 1501 "expt"
"6460" "EC" "EC" 24003 "SOSS" "SO" 7 "b" 0 649 "expt"
"6461" "EC" "EC" 24003 "SOSS" "SO" 7 "c" 0 407 "expt"
"6462" "EC" "EC" 24003 "SOSS" "SO" 7 "d" 0 613 "expt"
"6463" "EC" "EC" 24003 "SOSS" "SO" 7 "e" 0 586 "expt"
"6464" "EC" "EC" 24003 "SOSS" "SO" 7 "f" 0 0 "expt"
"6465" "EC" "EC" 24003 "SOSS" "SO" 8 "a" 1 552 "expt"
"6466" "EC" "EC" 24003 "SOSS" "SO" 8 "b" 1 425 "expt"
"6467" "EC" "EC" 24003 "SOSS" "SO" 8 "c" 1 573 "expt"
"6468" "EC" "EC" 24003 "SOSS" "SO" 8 "d" 1 379 "expt"
"6469" "EC" "EC" 24003 "SOSS" "SO" 8 "e" 1 497 "expt"
"6470" "EC" "EC" 24003 "SOSS" "SO" 8 "f" 1 0 "expt"
"6471" "EC" "EC" 24003 "SOSS" "SO" 9 "a" 1 1225 "expt"
"6472" "EC" "EC" 24003 "SOSS" "SO" 9 "b" 1 961 "expt"
"6473" "EC" "EC" 24003 "SOSS" "SO" 9 "c" 1 654 "expt"
"6474" "EC" "EC" 24003 "SOSS" "SO" 9 "d" 1 570 "expt"
"6475" "EC" "EC" 24003 "SOSS" "SO" 9 "e" 1 683 "expt"
"6476" "EC" "EC" 24003 "SOSS" "SO" 9 "f" 1 0 "expt"
"6477" "EC" "EC" 24003 "SOSS" "SO" 10 "a" 1 455 "expt"
"6478" "EC" "EC" 24003 "SOSS" "SO" 10 "b" 1 360 "expt"
"6479" "EC" "EC" 24003 "SOSS" "SO" 10 "c" 1 152 "expt"
"6480" "EC" "EC" 24003 "SOSS" "SO" 10 "d" 1 243 "expt"
"6481" "EC" "EC" 24003 "SOSS" "SO" 10 "e" 1 197 "expt"
"6482" "EC" "EC" 24003 "SOSS" "SO" 10 "f" 1 0 "expt"
"6483" "EC" "EC" 24003 "SOSS" "SO" 11 "a" 1 166 "expt"
"6484" "EC" "EC" 24003 "SOSS" "SO" 11 "b" 1 557 "expt"
"6485" "EC" "EC" 24003 "SOSS" "SO" 11 "c" 1 439 "expt"
"6486" "EC" "EC" 24003 "SOSS" "SO" 11 "d" 1 317 "expt"
"6487" "EC" "EC" 24003 "SOSS" "SO" 11 "e" 1 891 "expt"
"6488" "EC" "EC" 24003 "SOSS" "SO" 11 "f" 1 0 "expt"
"6489" "EC" "EC" 24003 "SOSS" "SO" 12 "a" 1 455 "expt"
"6490" "EC" "EC" 24003 "SOSS" "SO" 12 "b" 1 353 "expt"
"6491" "EC" "EC" 24003 "SOSS" "SO" 12 "c" 1 221 "expt"
"6492" "EC" "EC" 24003 "SOSS" "SO" 12 "d" 1 146 "expt"
"6493" "EC" "EC" 24003 "SOSS" "SO" 12 "e" 1 157 "expt"
"6494" "EC" "EC" 24003 "SOSS" "SO" 12 "f" 1 0 "expt"
"6495" "EC" "EC" 24003 "SOSS" "SO" 13 "a" 1 2183 "expt"
"6496" "EC" "EC" 24003 "SOSS" "SO" 13 "b" 1 749 "expt"
"6497" "EC" "EC" 24003 "SOSS" "SO" 13 "c" 1 789 "expt"
"6498" "EC" "EC" 24003 "SOSS" "SO" 13 "d" 1 1237 "expt"
"6499" "EC" "EC" 24003 "SOSS" "SO" 13 "e" 1 563 "expt"
"6500" "EC" "EC" 24003 "SOSS" "SO" 13 "f" 1 0 "expt"
"6501" "EC" "EC" 24003 "SOSS" "SO" 14 "a" 1 523 "expt"
"6502" "EC" "EC" 24003 "SOSS" "SO" 14 "b" 1 297 "expt"
"6503" "EC" "EC" 24003 "SOSS" "SO" 14 "c" 1 86 "expt"
"6504" "EC" "EC" 24003 "SOSS" "SO" 14 "d" 1 270 "expt"
"6505" "EC" "EC" 24003 "SOSS" "SO" 14 "e" 1 379 "expt"
"6506" "EC" "EC" 24003 "SOSS" "SO" 14 "f" 1 0 "expt"
"6507" "EC" "EC" 24003 "SOSS" "SO" 15 "a" 1 235 "expt"
"6508" "EC" "EC" 24003 "SOSS" "SO" 15 "b" 1 709 "expt"
"6509" "EC" "EC" 24003 "SOSS" "SO" 15 "c" 1 378 "expt"
"6510" "EC" "EC" 24003 "SOSS" "SO" 15 "d" 1 408 "expt"
"6511" "EC" "EC" 24003 "SOSS" "SO" 15 "e" 1 395 "expt"
"6512" "EC" "EC" 24003 "SOSS" "SO" 15 "f" 1 0 "expt"
"6513" "EC" "EC" 24003 "SOSS" "SO" 16 "a" 1 375 "expt"
"6514" "EC" "EC" 24003 "SOSS" "SO" 16 "b" 1 373 "expt"
"6515" "EC" "EC" 24003 "SOSS" "SO" 16 "c" 1 168 "expt"
"6516" "EC" "EC" 24003 "SOSS" "SO" 16 "d" 1 225 "expt"
"6517" "EC" "EC" 24003 "SOSS" "SO" 16 "e" 1 410 "expt"
"6518" "EC" "EC" 24003 "SOSS" "SO" 16 "f" 1 0 "expt"
"6519" "EC" "EC" 24003 "SOSS" "SO" 17 "a" 1 766 "expt"
"6520" "EC" "EC" 24003 "SOSS" "SO" 17 "b" 1 653 "expt"
"6521" "EC" "EC" 24003 "SOSS" "SO" 17 "c" 1 650 "expt"
"6522" "EC" "EC" 24003 "SOSS" "SO" 17 "d" 1 424 "expt"
"6523" "EC" "EC" 24003 "SOSS" "SO" 17 "e" 1 593 "expt"
"6524" "EC" "EC" 24003 "SOSS" "SO" 17 "f" 1 0 "expt"
"6525" "EC" "EC" 24003 "SOSS" "SO" 18 "a" 1 232 "expt"
"6526" "EC" "EC" 24003 "SOSS" "SO" 18 "b" 1 427 "expt"
"6527" "EC" "EC" 24003 "SOSS" "SO" 18 "c" 1 221 "expt"
"6528" "EC" "EC" 24003 "SOSS" "SO" 18 "d" 1 359 "expt"
"6529" "EC" "EC" 24003 "SOSS" "SO" 18 "e" 1 203 "expt"
"6530" "EC" "EC" 24003 "SOSS" "SO" 18 "f" 1 0 "expt"
"6531" "EC" "EC" 24003 "SOSS" "SO" 19 "a" 1 231 "expt"
"6532" "EC" "EC" 24003 "SOSS" "SO" 19 "b" 1 597 "expt"
"6533" "EC" "EC" 24003 "SOSS" "SO" 19 "c" 1 853 "expt"
"6534" "EC" "EC" 24003 "SOSS" "SO" 19 "d" 1 733 "expt"
"6535" "EC" "EC" 24003 "SOSS" "SO" 19 "e" 1 593 "expt"
"6536" "EC" "EC" 24003 "SOSS" "SO" 19 "f" 1 0 "expt"
"6537" "EC" "EC" 24003 "SOSS" "SO" 20 "a" 1 536 "expt"
"6538" "EC" "EC" 24003 "SOSS" "SO" 20 "b" 1 303 "expt"
"6539" "EC" "EC" 24003 "SOSS" "SO" 20 "c" 1 309 "expt"
"6540" "EC" "EC" 24003 "SOSS" "SO" 20 "d" 1 604 "expt"
"6541" "EC" "EC" 24003 "SOSS" "SO" 20 "e" 1 205 "expt"
"6542" "EC" "EC" 24003 "SOSS" "SO" 20 "f" 1 0 "expt"
"6543" "EC" "EC" 24003 "SOSS" "SS" 1 "a" 1 992 "base"
"6544" "EC" "EC" 24003 "SOSS" "SS" 1 "b" 1 1235 "base"
"6545" "EC" "EC" 24003 "SOSS" "SS" 1 "c" 1 496 "base"
"6546" "EC" "EC" 24003 "SOSS" "SS" 1 "d" 1 699 "base"
"6547" "EC" "EC" 24003 "SOSS" "SS" 1 "e" 1 749 "base"
"6548" "EC" "EC" 24003 "SOSS" "SS" 1 "f" 1 0 "base"
"6549" "EC" "EC" 24003 "SOSS" "SS" 2 "a" 1 654 "base"
"6550" "EC" "EC" 24003 "SOSS" "SS" 2 "b" 1 369 "base"
"6551" "EC" "EC" 24003 "SOSS" "SS" 2 "c" 1 379 "base"
"6552" "EC" "EC" 24003 "SOSS" "SS" 2 "d" 1 256 "base"
"6553" "EC" "EC" 24003 "SOSS" "SS" 2 "e" 1 246 "base"
"6554" "EC" "EC" 24003 "SOSS" "SS" 2 "f" 1 0 "base"
"6555" "EC" "EC" 24003 "SOSS" "SS" 3 "a" 1 989 "base"
"6556" "EC" "EC" 24003 "SOSS" "SS" 3 "b" 1 403 "base"
"6557" "EC" "EC" 24003 "SOSS" "SS" 3 "c" 1 259 "base"
"6558" "EC" "EC" 24003 "SOSS" "SS" 3 "d" 1 317 "base"
"6559" "EC" "EC" 24003 "SOSS" "SS" 3 "e" 1 311 "base"
"6560" "EC" "EC" 24003 "SOSS" "SS" 3 "f" 1 0 "base"
"6561" "EC" "EC" 24003 "SOSS" "SS" 4 "a" 1 381 "base"
"6562" "EC" "EC" 24003 "SOSS" "SS" 4 "b" 1 223 "base"
"6563" "EC" "EC" 24003 "SOSS" "SS" 4 "c" 1 252 "base"
"6564" "EC" "EC" 24003 "SOSS" "SS" 4 "d" 1 238 "base"
"6565" "EC" "EC" 24003 "SOSS" "SS" 4 "e" 1 308 "base"
"6566" "EC" "EC" 24003 "SOSS" "SS" 4 "f" 1 0 "base"
"6567" "EC" "EC" 24003 "SOSS" "SS" 5 "a" 0 864 "base"
"6568" "EC" "EC" 24003 "SOSS" "SS" 5 "b" 0 325 "base"
"6569" "EC" "EC" 24003 "SOSS" "SS" 5 "c" 0 347 "base"
"6570" "EC" "EC" 24003 "SOSS" "SS" 5 "d" 0 271 "base"
"6571" "EC" "EC" 24003 "SOSS" "SS" 5 "e" 0 230 "base"
"6572" "EC" "EC" 24003 "SOSS" "SS" 5 "f" 0 0 "base"
"6573" "EC" "EC" 24003 "SOSS" "SS" 6 "a" 1 415 "base"
"6574" "EC" "EC" 24003 "SOSS" "SS" 6 "b" 1 278 "base"
"6575" "EC" "EC" 24003 "SOSS" "SS" 6 "c" 1 195 "base"
"6576" "EC" "EC" 24003 "SOSS" "SS" 6 "d" 1 105 "base"
"6577" "EC" "EC" 24003 "SOSS" "SS" 6 "e" 1 195 "base"
"6578" "EC" "EC" 24003 "SOSS" "SS" 6 "f" 1 0 "base"
"6579" "EC" "EC" 24003 "SOSS" "SS" 7 "a" 1 787 "base"
"6580" "EC" "EC" 24003 "SOSS" "SS" 7 "b" 1 397 "base"
"6581" "EC" "EC" 24003 "SOSS" "SS" 7 "c" 1 350 "base"
"6582" "EC" "EC" 24003 "SOSS" "SS" 7 "d" 1 379 "base"
"6583" "EC" "EC" 24003 "SOSS" "SS" 7 "e" 1 301 "base"
"6584" "EC" "EC" 24003 "SOSS" "SS" 7 "f" 1 0 "base"
"6585" "EC" "EC" 24003 "SOSS" "SS" 8 "a" 1 396 "base"
"6586" "EC" "EC" 24003 "SOSS" "SS" 8 "b" 1 399 "base"
"6587" "EC" "EC" 24003 "SOSS" "SS" 8 "c" 1 251 "base"
"6588" "EC" "EC" 24003 "SOSS" "SS" 8 "d" 1 241 "base"
"6589" "EC" "EC" 24003 "SOSS" "SS" 8 "e" 1 253 "base"
"6590" "EC" "EC" 24003 "SOSS" "SS" 8 "f" 1 0 "base"
"6591" "EC" "EC" 24003 "SOSS" "SS" 9 "a" 1 1169 "base"
"6592" "EC" "EC" 24003 "SOSS" "SS" 9 "b" 1 383 "base"
"6593" "EC" "EC" 24003 "SOSS" "SS" 9 "c" 1 337 "base"
"6594" "EC" "EC" 24003 "SOSS" "SS" 9 "d" 1 391 "base"
"6595" "EC" "EC" 24003 "SOSS" "SS" 9 "e" 1 393 "base"
"6596" "EC" "EC" 24003 "SOSS" "SS" 9 "f" 1 0 "base"
"6597" "EC" "EC" 24003 "SOSS" "SS" 10 "a" 1 268 "base"
"6598" "EC" "EC" 24003 "SOSS" "SS" 10 "b" 1 421 "base"
"6599" "EC" "EC" 24003 "SOSS" "SS" 10 "c" 1 171 "base"
"6600" "EC" "EC" 24003 "SOSS" "SS" 10 "d" 1 157 "base"
"6601" "EC" "EC" 24003 "SOSS" "SS" 10 "e" 1 211 "base"
"6602" "EC" "EC" 24003 "SOSS" "SS" 10 "f" 1 0 "base"
"6603" "EC" "EC" 24003 "SOSS" "SS" 11 "a" 1 664 "base"
"6604" "EC" "EC" 24003 "SOSS" "SS" 11 "b" 1 612 "base"
"6605" "EC" "EC" 24003 "SOSS" "SS" 11 "c" 1 229 "base"
"6606" "EC" "EC" 24003 "SOSS" "SS" 11 "d" 1 241 "base"
"6607" "EC" "EC" 24003 "SOSS" "SS" 11 "e" 1 176 "base"
"6608" "EC" "EC" 24003 "SOSS" "SS" 11 "f" 1 0 "base"
"6609" "EC" "EC" 24003 "SOSS" "SS" 12 "a" 1 319 "base"
"6610" "EC" "EC" 24003 "SOSS" "SS" 12 "b" 1 376 "base"
"6611" "EC" "EC" 24003 "SOSS" "SS" 12 "c" 1 141 "base"
"6612" "EC" "EC" 24003 "SOSS" "SS" 12 "d" 1 274 "base"
"6613" "EC" "EC" 24003 "SOSS" "SS" 12 "e" 1 163 "base"
"6614" "EC" "EC" 24003 "SOSS" "SS" 12 "f" 1 0 "base"
"6615" "EC" "EC" 24003 "SOSS" "SS" 13 "a" 1 680 "base"
"6616" "EC" "EC" 24003 "SOSS" "SS" 13 "b" 1 277 "base"
